Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
667346,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Winter 2019-20,12/01/2019,27.6,
336626,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104.0,Pelham - Throgs Neck,Summer 2015,06/01/2015,15.1,
667328,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104.0,Pelham - Throgs Neck,Winter 2019-20,12/01/2019,22.2,
643454,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104.0,Pelham - Throgs Neck,Summer 2019,06/01/2019,12.8,
172630,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,Annual Average 2010,12/01/2009,27.1,
172653,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2011,12/01/2010,25.3,
211566,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,Winter 2013-14,12/01/2013,29.8,
602872,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,Winter 2017-18,12/01/2017,27.7,
212308,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301.0,Washington Heights,Winter 2013-14,12/01/2013,26.9,
643372,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301.0,Washington Heights,Annual Average 2019,01/01/2019,17.3,
825795,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Annual Average 2022,01/01/2022,14.5,
212297,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201.0,Greenpoint,Winter 2013-14,12/01/2013,29.9,
643339,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201.0,Greenpoint,Annual Average 2019,01/01/2019,21.4,
643532,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2019,06/01/2019,21.2,
667484,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Winter 2019-20,12/01/2019,30.7,
643533,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Winter 2018-19,12/01/2018,26.5,
602822,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503.0,Willowbrook,Annual Average 2018,01/01/2018,13.6,
741014,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503.0,Willowbrook,Summer 2021,06/01/2021,8.6,
825983,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503.0,Willowbrook,Winter 2021-22,12/01/2021,16.8,
211584,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Winter 2013-14,12/01/2013,21.1,
602926,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Winter 2017-18,12/01/2017,18.1,
643540,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Annual Average 2019,01/01/2019,11.0,
825857,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Annual Average 2022,01/01/2022,10.4,
176077,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403.0,Flushing - Clearview,Summer 2013,06/01/2013,15.6,
740984,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403.0,Flushing - Clearview,Summer 2021,06/01/2021,11.7,
825783,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105.0,Crotona -Tremont,Annual Average 2022,01/01/2022,17.2,
643351,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205.0,Sunset Park,Annual Average 2019,01/01/2019,18.5,
825705,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403.0,Flushing - Clearview,Annual Average 2022,01/01/2022,15.2,
212322,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,Winter 2013-14,12/01/2013,27.9,
175279,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403.0,Flushing - Clearview,Winter 2008-09,12/01/2008,27.7,
643408,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403.0,Flushing - Clearview,Annual Average 2019,01/01/2019,16.3,
825762,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205.0,Sunset Park,Annual Average 2022,01/01/2022,17.3,
643330,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105.0,Crotona -Tremont,Annual Average 2019,01/01/2019,17.6,
175281,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,Winter 2008-09,12/01/2008,29.9,
602770,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305.0,Upper East Side,Winter 2017-18,12/01/2017,28.6,
175289,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503.0,Willowbrook,Winter 2008-09,12/01/2008,22.5,
602800,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,Winter 2017-18,12/01/2017,25.2,
211577,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Winter 2013-14,12/01/2013,25.3,
212300,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Winter 2013-14,12/01/2013,27.9,
175266,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Winter 2008-09,12/01/2008,32.8,
602755,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Winter 2017-18,12/01/2017,27.7,
825744,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Annual Average 2022,01/01/2022,17.4,
643381,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304.0,Upper West Side,Annual Average 2019,01/01/2019,20.8,
179272,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Winter 2008-09,12/01/2008,21.6,
643315,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Annual Average 2019,01/01/2019,11.9,
172643,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2010,12/01/2009,20.2,
171725,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2012-13,12/01/2012,20.6,
336707,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2015,06/01/2015,13.2,
826361,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),Annual Average 2022,01/01/2022,16.4,
167727,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Annual Average 2012,12/01/2011,17.3,
165898,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Winter 2010-11,12/01/2010,26.2,
166665,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Summer 2009,06/01/2009,15.5,
167786,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Annual Average 2013,12/01/2012,16.7,
550115,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Annual Average 2017,01/01/2017,15.7,
336801,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303.0,Bedford Stuyvesant (CD3),Winter 2014-15,12/01/2014,26.6,
166682,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Summer 2009,06/01/2009,10.8,
165915,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Winter 2010-11,12/01/2010,20.4,
550112,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317.0,East Flatbush (CD17),Annual Average 2017,01/01/2017,18.9,
165901,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403.0,Jackson Heights (CD3),Winter 2010-11,12/01/2010,31.8,
167789,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403.0,Jackson Heights (CD3),Annual Average 2013,12/01/2012,21.6,
213618,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Annual Average 2014,12/01/2013,17.1,
667767,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Summer 2020,06/01/2020,8.6,
165974,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Winter 2011-12,12/01/2011,16.0,
165856,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Winter 2009-10,12/01/2009,16.7,
667869,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Summer 2020,06/01/2020,7.3,
165842,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403.0,Jackson Heights (CD3),Winter 2009-10,12/01/2009,27.3,
165960,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403.0,Jackson Heights (CD3),Winter 2011-12,12/01/2011,25.6,
550125,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403.0,Jackson Heights (CD3),Winter 2016-17,12/01/2016,27.0,
603108,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Summer 2018,06/01/2018,6.3,
166783,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Summer 2011,06/01/2011,14.3,
412737,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303.0,Bedford Stuyvesant (CD3),Summer 2016,06/01/2016,16.0,
166724,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Summer 2010,06/01/2010,14.3,
166741,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Summer 2010,06/01/2010,9.4,
166800,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Summer 2011,06/01/2011,8.3,
412833,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Summer 2016,06/01/2016,6.6,
172585,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2009,12/01/2008,26.9,
172664,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,Annual Average 2011,12/01/2010,27.7,
172596,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,Annual Average 2009,12/01/2008,29.9,
336627,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104.0,Pelham - Throgs Neck,Winter 2014-15,12/01/2014,23.7,
741105,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,Annual Average 2021,01/01/2021,22.6,
667483,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Annual Average 2020,01/01/2020,20.3,
643482,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Winter 2018-19,12/01/2018,20.5,
172608,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Annual Average 2009,12/01/2008,34.0,
172676,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Annual Average 2011,12/01/2010,31.4,
211683,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2014,06/01/2014,23.1,
336703,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Annual Average 2015,01/01/2015,25.4,
549974,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Annual Average 2017,01/01/2017,24.7,
741108,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Annual Average 2021,01/01/2021,20.2,
176668,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,Annual Average 2012,12/01/2011,19.8,
740951,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302.0,Central Harlem - Morningside Heights,Summer 2021,06/01/2021,14.4,
176080,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,Summer 2013,06/01/2013,16.4,
740993,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,Summer 2021,06/01/2021,10.5,
176038,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,Summer 2012,06/01/2012,16.6,
212298,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202.0,Downtown - Heights - Slope,Winter 2013-14,12/01/2013,29.9,
825771,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202.0,Downtown - Heights - Slope,Annual Average 2022,01/01/2022,18.0,
643321,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102.0,Northeast Bronx,Annual Average 2019,01/01/2019,14.7,
212323,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,Winter 2013-14,12/01/2013,27.1,
602803,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,Winter 2017-18,12/01/2017,24.3,
171582,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407.0,Southwest Queens,Winter 2008-09,12/01/2008,29.2,
212291,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102.0,Northeast Bronx,Winter 2013-14,12/01/2013,24.6,
825726,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Annual Average 2022,01/01/2022,22.9,
336685,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407.0,Southwest Queens,Annual Average 2015,01/01/2015,18.7,
211677,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407.0,Southwest Queens,Summer 2014,06/01/2014,13.6,
336687,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407.0,Southwest Queens,Winter 2014-15,12/01/2014,24.5,
602698,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4.0,Queens,Winter 2017-18,12/01/2017,23.5,
825801,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4.0,Queens,Annual Average 2022,01/01/2022,14.9,
643471,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206.0,Borough Park,Annual Average 2019,01/01/2019,16.7,
643516,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Annual Average 2019,01/01/2019,15.5,
171578,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401.0,Long Island City - Astoria,Winter 2008-09,12/01/2008,31.4,
172637,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Annual Average 2010,12/01/2009,21.2,
643502,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401.0,Long Island City - Astoria,Summer 2019,06/01/2019,17.7,
172086,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,Summer 2009,06/01/2009,26.4,
172732,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,Annual Average 2013,12/01/2012,24.8,
741072,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,Annual Average 2021,01/01/2021,18.3,
549950,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,Annual Average 2017,01/01/2017,18.5,
172702,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,Annual Average 2012,12/01/2011,19.8,
825933,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204.0,East New York,Summer 2022,06/01/2022,10.9,
165795,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Winter 2008-09,12/01/2008,25.7,
603103,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Winter 2017-18,12/01/2017,21.9,
643720,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Annual Average 2019,01/01/2019,11.7,
213235,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Winter 2013-14,12/01/2013,28.7,
643399,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310.0,Lower Manhattan,Annual Average 2019,01/01/2019,24.2,
175285,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Winter 2008-09,12/01/2008,25.9,
825714,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310.0,Lower Manhattan,Annual Average 2022,01/01/2022,20.8,
165764,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Winter 2008-09,12/01/2008,34.5,
826038,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Annual Average 2022,01/01/2022,18.5,
643717,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Annual Average 2019,01/01/2019,15.1,
165796,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Winter 2008-09,12/01/2008,21.4,
213280,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Winter 2013-14,12/01/2013,21.5,
213266,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Winter 2013-14,12/01/2013,29.5,
643678,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Annual Average 2019,01/01/2019,20.7,
603106,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Winter 2017-18,12/01/2017,18.7,
603064,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Winter 2017-18,12/01/2017,27.6,
826355,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Annual Average 2022,01/01/2022,18.4,
172708,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Annual Average 2012,12/01/2011,33.2,
825873,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Summer 2022,06/01/2022,17.3,
740981,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,Summer 2021,06/01/2021,14.7,
825984,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502.0,Stapleton - St. George,Annual Average 2022,01/01/2022,13.1,
643405,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,Annual Average 2019,01/01/2019,18.7,
212319,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,Winter 2013-14,12/01/2013,29.5,
602791,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,Winter 2017-18,12/01/2017,26.8,
171585,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410.0,Rockaways,Winter 2008-09,12/01/2008,21.0,
171572,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210.0,Coney Island - Sheepshead Bay,Winter 2008-09,12/01/2008,24.8,
602869,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210.0,Coney Island - Sheepshead Bay,Winter 2017-18,12/01/2017,19.7,
175288,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502.0,Stapleton - St. George,Winter 2008-09,12/01/2008,23.3,
212329,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502.0,Stapleton - St. George,Winter 2013-14,12/01/2013,23.0,
602821,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502.0,Stapleton - St. George,Winter 2017-18,12/01/2017,20.1,
172605,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410.0,Rockaways,Annual Average 2009,12/01/2008,14.7,
172677,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2011,12/01/2010,20.5,
172609,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2009,12/01/2008,21.1,
211684,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2014,06/01/2014,13.2,
336706,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2015,01/01/2015,17.9,
667489,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2020,01/01/2020,13.7,
211679,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Summer 2014,06/01/2014,12.1,
171657,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2010-11,12/01/2010,27.5,
172745,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2013,12/01/2012,17.5,
172099,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2009,06/01/2009,17.8,
336708,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2014-15,12/01/2014,23.0,
549977,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2017,01/01/2017,17.2,
549962,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Annual Average 2017,01/01/2017,16.4,
175259,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Winter 2008-09,12/01/2008,30.0,
602734,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Winter 2017-18,12/01/2017,24.5,
175252,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104.0,Pelham - Throgs Neck,Winter 2008-09,12/01/2008,27.6,
825978,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,Annual Average 2022,01/01/2022,9.5,
643441,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,Annual Average 2019,01/01/2019,10.2,
175290,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,Winter 2008-09,12/01/2008,19.3,
172098,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2009,06/01/2009,30.9,
172744,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Annual Average 2013,12/01/2012,28.3,
336705,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Winter 2014-15,12/01/2014,29.4,
171656,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Winter 2010-11,12/01/2010,36.2,
825912,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,Summer 2022,06/01/2022,12.7,
643618,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2019,01/01/2019,14.2,
643570,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),Annual Average 2019,01/01/2019,22.2,
179103,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,Winter 2008-09,12/01/2008,27.9,
211327,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,Winter 2013-14,12/01/2013,26.3,
602932,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,Winter 2017-18,12/01/2017,23.1,
643546,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,Annual Average 2019,01/01/2019,15.6,
825851,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,Annual Average 2022,01/01/2022,14.7,
175287,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,Winter 2008-09,12/01/2008,26.5,
643318,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Annual Average 2019,01/01/2019,13.5,
825741,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301.0,Washington Heights,Annual Average 2022,01/01/2022,16.9,
602788,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401.0,Long Island City - Astoria,Winter 2017-18,12/01/2017,27.1,
165774,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),Winter 2008-09,12/01/2008,30.0,
825867,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2022,06/01/2022,14.8,
172710,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Annual Average 2012,12/01/2011,29.1,
602915,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Annual Average 2018,01/01/2018,23.6,
741107,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2021,06/01/2021,16.4,
825868,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Winter 2021-22,12/01/2021,23.6,
172200,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2012,06/01/2012,26.6,
412642,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Annual Average 2016,12/31/2015,25.0,
172234,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2013,06/01/2013,25.3,
549973,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2017,06/01/2017,21.3,
211768,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Annual Average 2014,12/01/2013,19.1,
172598,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401.0,Long Island City - Astoria,Annual Average 2009,12/01/2008,26.3,
667423,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401.0,Long Island City - Astoria,Annual Average 2020,01/01/2020,18.9,
172658,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208.0,Canarsie - Flatlands,Annual Average 2011,12/01/2010,19.2,
336688,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Annual Average 2015,01/01/2015,18.4,
667453,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Annual Average 2020,01/01/2020,14.2,
549944,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401.0,Long Island City - Astoria,Annual Average 2017,01/01/2017,21.0,
741078,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401.0,Long Island City - Astoria,Annual Average 2021,01/01/2021,19.0,
172726,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208.0,Canarsie - Flatlands,Annual Average 2013,12/01/2012,16.7,
